site_id,latitude,longitude,ocean_name,realm_name,ecoregion_name,country_name,state_name,city_town_name,site_name,reef_id,distance_to_shore_km,exposure,turbidity,cyclone_frequency,depth_mean_m,observed_record_count,observed_positive_count,latest_observed_date,first_observed_date,provenance_source_count,provenance_sources,mean_label_quality_score,display_name
1590,17.563,-87.475,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Belize Barrier Reef,Lighthouse Reef,(1) Turneffe Atoll,,11404.289999999999,Exposed,0.0297,47.39,11.0,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.17,(1) Turneffe Atoll
1581,16.176,-88.225,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Toledo District,,(10) North Spot,,4958.72,Exposed,0.0733,59.26,12.0,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.17,(10) North Spot
1578,16.218,-88.191,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Toledo District,,(11) Tom Owen's Caye,,10867.14,Exposed,0.0996,59.260000000000005,13.35,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.17,(11) Tom Owen's Caye
1600,16.154,-88.237,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Toledo District,,(12) North East Sapodilla Caye,,2285.31,Exposed,0.0592,50.14,12.0,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.77,(12) North East Sapodilla Caye
1579,17.538,-87.744,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Belize Barrier Reef,Turneffe Atoll,(2) Turneffe Atoll,,1864.56,Exposed,0.0326,52.51,11.85,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.17,(2) Turneffe Atoll
1580,17.5,-87.758,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Belize Barrier Reef,Turneffe Atoll,(3) Turneffe Atoll,,751.72,Sometimes,0.0366,54.589999999999996,11.25,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.17,(3) Turneffe Atoll
1598,17.484,-87.48,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Belize Barrier Reef,Lighthouse Reef,(4) Turneffe Atoll,,2333.94,Exposed,0.0344,39.42,11.55,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.77,(4) Turneffe Atoll
1596,16.533,-87.979,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Stann Creek District,Placencia,(5) Gladden Spit,,8871.56,Exposed,0.061,68.53,9.0,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.77,(5) Gladden Spit
1591,16.393,-88.07,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Toledo District,,(6) Pompion Caye,,33314.3,Exposed,0.0593,54.330000000000005,11.699999999999998,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.77,(6) Pompion Caye
1601,16.33,-88.126,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Toledo District,,(7) Ranguana Caye Canyons,,25011.63,Exposed,0.1048,65.83,12.3,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.77,(7) Ranguana Caye Canyons
1589,16.313,-88.137,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Toledo District,,(8) Ranguana Caye South Canyon,,22781.95,Exposed,0.1048,65.83,11.4,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.17,(8) Ranguana Caye South Canyon
1577,16.251,-88.176,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Toledo District,,(9) No Name Site,,14778.909999999998,Exposed,0.10049999999999999,65.83,10.2,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.17,(9) No Name Site
7041,9.349,-82.263,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Bocas del Toro,La Cabana,10 Cayo Roldan,,100.82,Sheltered,0.7188,49.44,10.5,3,3,2006-08-15,2005-09-15,1,"[""Donner""]",0.87,10 Cayo Roldan
7043,9.256,-82.235,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Bocas del Toro,Cristobal Island,11 Colon,,138.11,Sheltered,0.1585,49.38,10.5,3,3,2006-08-15,2005-09-15,1,"[""Donner""]",0.87,11 Colon
7042,9.308,-82.207,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Bocas del Toro,Bastimentos Island,12 Buttonwood (Solarte),,42.91,Sheltered,0.2417,49.38,8.0,3,3,2006-08-15,2005-09-15,1,"[""Donner""]",0.87,12 Buttonwood (Solarte)
7047,9.267,-82.12,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Bocas del Toro,Bastimentos Island,13 Bastimentos,,1652.92,Sheltered,0.1399,49.38,5.5,3,2,2006-08-15,2005-09-15,1,"[""Donner""]",0.72,13 Bastimentos
7039,9.133,-82.04,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Bocas del Toro,Laguna de Chiriqui,14 Cayo Agua,,454.87999999999994,Sheltered,0.24539999999999998,49.169999999999995,8.0,3,3,2006-08-15,2005-09-15,1,"[""Donner""]",0.87,14 Cayo Agua
7045,9.405,-79.86,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Colon Province,Colon,15 Galeta,,264.34,Exposed,0.0826,49.31,8.0,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,15 Galeta
7044,9.397,-79.832,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Colon Province,Bahia Las Minas,16 Largo Remo,,158.03,Exposed,0.0752,49.31,8.0,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,16 Largo Remo
7046,9.405,-79.819,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Colon Province,Cativa,17 Punta Muerto,,194.57,Exposed,0.0747,49.31,8.0,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,17 Punta Muerto
7048,9.58,-79.67,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Colon Province,Playa Blanca,18 Doncella,,175.73,Exposed,0.0717,48.94,4.5,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,18 Doncella
7049,9.614,-79.595,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Colon Province,Puerto Lindo,19 Palina West,,412.83,Exposed,0.0706,49.16,10.5,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,19 Palina West
3088,-18.371,177.981,Pacific,Central Indo-Pacific,Fiji,Fiji,Viti Levu Group,Viti Levu,3 Sisters,,1076.78,Sheltered,0.061,56.96,10.0,1,1,2002-02-15,2002-02-15,1,"[""Donner""]",0.27,3 Sisters
8651,17.797,-64.612,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3141,,1003.57,Exposed,0.0396,65.39,10.61,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3141
8614,17.794,-64.618,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3142,,583.56,Exposed,0.0396,65.39,9.81,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3142
8628,17.807,-64.625,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3143,,1899.83,Exposed,0.0396,65.39,12.8,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3143
8650,17.784,-64.609,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3144,,435.67,Sometimes,0.0631,65.39,14.51,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3144
8635,17.794,-64.616,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3145,,624.67,Exposed,0.0396,65.39,11.28,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3145
8849,25.7,-80.097,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,3147,,5590.73,Exposed,0.1066,52.58,8.5,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.17,3147
8641,17.796,-64.618,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3147,,818.09,Exposed,0.0396,65.39,11.09,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3147
8627,17.79,-64.584,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3148,,2902.13,Exposed,0.0631,65.39,10.55,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3148
8593,17.806,-64.633,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3149,,1996.25,Exposed,0.0372,65.39,8.6,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3149
8624,17.806,-64.607,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3150,,2114.86,Exposed,0.0396,65.39,16.7,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.27,3150
8927,25.804,-80.335,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,3150,,1263.45,Exposed,0.308,55.84,10.0,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.77,3150
8623,17.806,-64.612,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3151,,1963.06,Exposed,0.0396,65.39,13.29,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.27,3151
8620,17.794,-64.626,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3152,,471.96,Exposed,0.0372,65.39,4.08,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.27,3152
8626,17.792,-64.585,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3154,,2821.68,Exposed,0.0396,65.39,10.49,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.27,3154
8639,17.797,-64.583,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3155,,3199.32,Exposed,0.0394,65.39,16.64,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3155
8600,17.795,-64.622,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3157,,586.2,Exposed,0.0396,65.39,11.22,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3157
8605,17.793,-64.592,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3158,,2128.16,Exposed,0.0396,65.39,8.84,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3158
8607,17.799,-64.634,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3159,,1384.56,Exposed,0.0372,65.39,6.95,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3159
8618,17.794,-64.597,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3161,,1708.3,Exposed,0.0396,65.39,7.86,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.27,3161
8967,25.64,-80.333,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,3162,,15058.81,Sheltered,0.4058,64.49,3.0,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,3162
8646,17.792,-64.58,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3162,,3353.6,Exposed,0.0394,65.39,17.68,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3162
8622,17.803,-64.595,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3163,,2450.87,Exposed,0.0396,65.39,28.35,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.27,3163
8637,17.782,-64.601,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3164,,1218.53,Exposed,0.0631,65.39,5.97,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3164
8972,25.583,-80.36,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,3165,,15714.77,Sheltered,0.3917,53.24,6.0,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,3165
8640,17.802,-64.618,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3166,,1432.99,Exposed,0.0396,65.39,4.57,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3166
8598,17.78,-64.587,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3167,,2031.86,Exposed,0.0631,65.39,6.89,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3167
8654,17.801,-64.617,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3168,,1385.25,Exposed,0.0396,65.39,8.05,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3168
8611,17.789,-64.606,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3169,,588.03,Exposed,0.0631,65.39,13.41,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3169
8619,17.8,-64.629,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3172,,1204.27,Exposed,0.0372,65.39,3.41,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.27,3172
8599,17.801,-64.624,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3173,,1226.8,Exposed,0.0396,65.39,2.87,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3173
8616,17.798,-64.607,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3174,,1260.57,Exposed,0.0396,65.39,6.04,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.27,3174
8638,17.796,-64.614,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3175,,870.8,Exposed,0.0396,65.39,11.89,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3175
8602,17.804,-64.602,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3176,,2094.01,Exposed,0.0396,65.39,19.32,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3176
8606,17.792,-64.629,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3177,,420.56,Exposed,0.0372,65.39,4.63,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3177
8604,17.791,-64.633,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3178,,653.19,Exposed,0.0443,65.39,4.27,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3178
8631,17.789,-64.579,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3179,,3434.2,Exposed,0.0424,65.39,14.69,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3179
8636,17.792,-64.577,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3180,,3397.09,Exposed,0.0394,65.39,18.29,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3180
8648,17.769,-64.583,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3194,,792.0,Exposed,0.0424,65.39,12.5,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3194
8632,17.789,-64.57,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3205,,3314.22,Exposed,0.0424,65.39,20.73,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3205
8601,17.766,-64.588,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3207,,677.47,Exposed,0.0631,65.39,8.47,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3207
8603,17.778,-64.574,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3210,,2032.11,Exposed,0.0424,65.39,14.87,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3210
8608,17.777,-64.671,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3215,,1094.45,Exposed,0.0386,69.08,6.4,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3215
8617,17.776,-64.67,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3218,,989.48,Exposed,0.0386,69.08,6.1,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.27,3218
8647,17.76,-64.568,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3219,,313.13,Exposed,0.0424,65.39,9.02,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3219
8634,17.788,-64.565,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3220,,4899.35,Exposed,0.0424,65.39,21.82,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3220
8612,17.775,-64.656,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3221,,1085.29,Exposed,0.0443,65.39,8.6,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3221
8613,17.763,-64.572,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3225,,403.35,Exposed,0.0424,65.39,6.4,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3225
8610,17.779,-64.574,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3227,,2040.49,Exposed,0.0424,65.39,12.44,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3227
8625,17.778,-64.669,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3232,,1110.65,Exposed,0.0386,69.08,6.58,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.27,3232
8615,17.786,-64.612,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3254,,94.65,Sheltered,0.0631,65.39,1.77,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3254
8649,17.793,-64.628,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3255,,439.36,Exposed,0.0372,65.39,5.46,2,2,2006-04-15,2005-10-15,1,"[""Donner""]",0.82,3255
8609,17.789,-64.616,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,United States,US Virgin Islands,St. Croix,3257,,63.68,Exposed,0.0631,65.39,2.13,1,1,2006-04-15,2006-04-15,1,"[""Donner""]",0.87,3257
8564,26.083,-80.096,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Broward County,40731,,1326.51,Exposed,0.0473,56.97,10.0,1,1,2006-02-15,2006-02-15,1,"[""Donner""]",0.27,40731
8550,26.083,-80.085,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Broward County,40762,,2417.81,Exposed,0.0473,56.97,15.0,1,1,2006-02-15,2006-02-15,1,"[""Donner""]",0.87,40762
6723,17.618,-63.26,Atlantic,Tropical Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Netherlands Antilles,Saba,The Bottom,50/50,,266.45,Sometimes,0.0344,61.03,18.5,1,1,2005-10-15,2005-10-15,1,"[""Donner""]",0.87,50/50
999491,16.7226,-88.0722,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Belize Barrier Reef,,7 Cut The Trench Deep,,21092.86,Sometimes,0.1069,57.12,12.85,1,1,2000-07-14,2000-07-14,1,"[""AGRRA""]",0.87,7 Cut The Trench Deep
999492,16.7234,-88.0741,Atlantic,Tropical Atlantic,Belize and west Caribbean,Belize,Belize Barrier Reef,,7 Cut The Trench Shallow,,20846.36,Sometimes,0.1069,57.11999999999999,1.1,1,0,2000-07-14,2000-07-14,1,"[""AGRRA""]",0.87,7 Cut The Trench Shallow
7917,-27.8667,32.6075,Indian,Western Indo-Pacific,Eastern coast South Africa,South Africa,KwaZulu-Natal Province,iSimangaliso Wetland Park,7 inch leadsman,,1308.72,Exposed,0.0477,37.36,,1,1,2005-04-15,2005-04-15,1,"[""Donner""]",0.22,7 inch leadsman
7040,9.22,-82.325,Atlantic,Tropical Atlantic,Belize and west Caribbean,Panama,Bocas del Toro,Valle de Agua,9 Cristobal,,36.78,Sheltered,0.259,49.48,8.0,3,3,2006-08-15,2005-09-15,1,"[""Donner""]",0.87,9 Cristobal
8904,25.8,-80.096,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,A1001,,2734.01,Exposed,0.0616,41.6,14.0,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1001
8939,25.798,-80.098,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,A1002,,2683.44,Exposed,0.0616,41.6,10.4,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1002
8906,26.305,-80.068,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Broward County,A1003,,822.61,Exposed,0.0439,52.57,11.8,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1003
8921,26.286,-80.07,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Broward County,A1004,,804.79,Exposed,0.0447,52.57,13.7,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1004
8938,26.185,-80.076,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Broward County,A1006,,1926.36,Exposed,0.0442,54.65,14.0,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1006
9167,25.966,-80.114,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,A1008,,427.7,Exposed,0.0609,51.35,5.6,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,A1008
9123,25.986,-80.105,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Broward County,A1011,,1221.87,Exposed,0.0609,51.35,9.1,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,A1011
9125,26.014,-80.102,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Broward County,A1012,,1298.43,Exposed,0.0459,56.97,7.8,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,A1012
9162,25.998,-80.102,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Broward County,A1013,,1415.91,Exposed,0.0609,51.35,8.3,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,A1013
8910,25.942,-80.101,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,A1014,,1827.5,Exposed,0.0548,51.35,11.3,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1014
8916,26.193,-80.091,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Broward County,A1015,,318.59,Exposed,0.0431,54.65,16.0,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1015
8915,25.887,-80.111,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,A1018,,983.89,Exposed,0.0487,33.22,8.5,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1018
8856,25.862,-80.087,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,A1022,,3189.91,Exposed,0.0684,33.22,23.2,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1022
8900,25.778,-80.09,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,A1023,,3835.15,Exposed,0.0599,41.6,12.2,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1023
8894,25.902,-80.088,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,A1025,,3335.48,Exposed,0.0487,33.22,19.8,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1025
8922,26.309,-80.06,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Palm Beach County,A1026,,1558.1,Exposed,0.0439,52.57,19.1,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1026
8893,25.841,-80.088,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Miami-Dade County,A1028,,3120.9,Exposed,0.0684,33.22,14.3,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1028
9073,24.521,-81.521,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Monroe County,A1029,,10087.98,Exposed,0.0794,58.42,9.2,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,A1029
9164,24.501,-81.632,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Monroe County,A1030,,8274.36,Exposed,0.1203,58.42,2.2,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,A1030
9106,24.445,-81.923,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Monroe County,A1032,,8967.57,Exposed,0.0586,56.58,7.65,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.77,A1032
9146,24.55,-81.44,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Monroe County,A1035,,7177.92,Exposed,0.142,58.42,7.6,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,A1035
9118,24.514,-81.608,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Monroe County,A1036,,7448.72,Exposed,0.0971,58.42,6.7,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,A1036
8930,24.555,-81.435,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Monroe County,A1037,,6910.62,Exposed,0.142,58.42,5.6,1,1,2005-08-15,2005-08-15,1,"[""Donner""]",0.87,A1037
9121,24.514,-81.619,Atlantic,Tropical Atlantic,Bahamas and Florida Keys,United States,Florida,Monroe County,A1038,,7214.91,Exposed,0.0971,58.42,2.8,1,1,2005-09-15,2005-09-15,1,"[""Donner""]",0.87,A1038
