site_id,date,reason
3943,1999-09-17,missing_observed_percent_bleaching
3943,2001-07-24,missing_observed_percent_bleaching
3944,2002-09-08,missing_observed_percent_bleaching
3945,2002-09-08,missing_observed_percent_bleaching
3946,2005-08-15,missing_observed_percent_bleaching
3946,2006-10-27,missing_observed_percent_bleaching
3948,2005-08-15,missing_observed_percent_bleaching
3948,2006-10-27,missing_observed_percent_bleaching
3949,2003-09-07,missing_observed_percent_bleaching
3950,2002-10-14,missing_observed_percent_bleaching
3951,2003-09-09,missing_observed_percent_bleaching
3952,2000-07-25,missing_observed_percent_bleaching
3953,1999-09-16,missing_observed_percent_bleaching
3953,2001-07-23,missing_observed_percent_bleaching
3954,2002-09-08,missing_observed_percent_bleaching
3955,2000-09-26,missing_observed_percent_bleaching
3955,2004-08-30,missing_observed_percent_bleaching
3956,1999-09-17,missing_observed_percent_bleaching
3956,2001-07-24,missing_observed_percent_bleaching
3957,2000-08-21,missing_observed_percent_bleaching
3958,2003-09-07,missing_observed_percent_bleaching
3958,2009-11-15,missing_observed_percent_bleaching
3959,2002-09-09,missing_observed_percent_bleaching
3960,1997-06-21,missing_observed_percent_bleaching
3961,1997-06-21,missing_observed_percent_bleaching
3962,2002-09-09,missing_observed_percent_bleaching
3963,2003-09-09,missing_observed_percent_bleaching
3964,2000-09-25,missing_observed_percent_bleaching
3965,1999-09-16,missing_observed_percent_bleaching
3965,2001-07-23,missing_observed_percent_bleaching
3966,2001-10-14,missing_observed_percent_bleaching
3967,2001-10-14,missing_observed_percent_bleaching
3968,2001-07-24,missing_observed_percent_bleaching
3969,2000-09-25,missing_observed_percent_bleaching
3970,2004-08-29,missing_observed_percent_bleaching
3971,2005-08-14,missing_observed_percent_bleaching
3971,2006-10-28,missing_observed_percent_bleaching
3973,1997-06-21,missing_observed_percent_bleaching
3974,1999-09-18,missing_observed_percent_bleaching
3974,2000-09-24,missing_observed_percent_bleaching
3974,2001-07-22,missing_observed_percent_bleaching
3974,2003-09-08,missing_observed_percent_bleaching
3975,2000-07-21,missing_observed_percent_bleaching
3975,2001-07-24,missing_observed_percent_bleaching
3976,1997-06-20,missing_observed_percent_bleaching
3977,2005-08-16,missing_observed_percent_bleaching
3977,2006-10-26,missing_observed_percent_bleaching
3978,2000-08-21,missing_observed_percent_bleaching
3979,1997-06-19,missing_observed_percent_bleaching
3980,2001-07-06,missing_observed_percent_bleaching
3981,2004-08-29,missing_observed_percent_bleaching
3982,2000-07-21,missing_observed_percent_bleaching
3984,2005-08-14,missing_observed_percent_bleaching
3984,2006-10-28,missing_observed_percent_bleaching
3985,2002-09-10,missing_observed_percent_bleaching
3986,2002-09-10,missing_observed_percent_bleaching
3987,2003-09-08,missing_observed_percent_bleaching
3988,1999-09-18,missing_observed_percent_bleaching
3988,2000-09-26,missing_observed_percent_bleaching
3988,2001-07-22,missing_observed_percent_bleaching
3989,1997-06-19,missing_observed_percent_bleaching
3990,2001-09-13,missing_observed_percent_bleaching
3991,2000-07-26,missing_observed_percent_bleaching
3993,2004-08-31,missing_observed_percent_bleaching
3994,2000-08-20,missing_observed_percent_bleaching
3995,2001-07-05,missing_observed_percent_bleaching
3996,2001-07-25,missing_observed_percent_bleaching
3997,2001-08-15,missing_observed_percent_bleaching
3998,2000-07-20,missing_observed_percent_bleaching
3999,2000-07-20,missing_observed_percent_bleaching
4000,2001-09-13,missing_observed_percent_bleaching
4001,2001-07-19,missing_observed_percent_bleaching
4002,2001-07-19,missing_observed_percent_bleaching
4003,1999-09-03,missing_observed_percent_bleaching
4004,2000-07-22,missing_observed_percent_bleaching
4005,1999-09-18,missing_observed_percent_bleaching
4006,2001-11-09,missing_observed_percent_bleaching
4007,2000-07-21,missing_observed_percent_bleaching
4008,2002-11-02,missing_observed_percent_bleaching
4009,2001-08-14,missing_observed_percent_bleaching
4010,2002-11-01,missing_observed_percent_bleaching
4011,1999-09-03,missing_observed_percent_bleaching
4012,2000-07-19,missing_observed_percent_bleaching
4013,2002-11-01,missing_observed_percent_bleaching
4014,2002-11-01,missing_observed_percent_bleaching
4015,2000-07-19,missing_observed_percent_bleaching
4016,2001-08-07,missing_observed_percent_bleaching
4017,2001-09-18,missing_observed_percent_bleaching
4018,2002-12-29,missing_observed_percent_bleaching
4019,2007-04-19,missing_observed_percent_bleaching
4020,2000-08-20,missing_observed_percent_bleaching
4021,2007-04-19,missing_observed_percent_bleaching
4022,2007-04-19,missing_observed_percent_bleaching
4023,1999-10-13,missing_observed_percent_bleaching
4024,2007-04-19,missing_observed_percent_bleaching
4026,2001-07-26,missing_observed_percent_bleaching
4027,2000-07-26,missing_observed_percent_bleaching
4028,2001-09-14,missing_observed_percent_bleaching
4029,2001-07-20,missing_observed_percent_bleaching
4030,2000-07-24,missing_observed_percent_bleaching
4031,2001-07-18,missing_observed_percent_bleaching
4032,1997-06-29,missing_observed_percent_bleaching
4033,2001-07-10,missing_observed_percent_bleaching
4034,2000-07-22,missing_observed_percent_bleaching
4035,2000-07-17,missing_observed_percent_bleaching
4035,2001-06-22,missing_observed_percent_bleaching
4035,2003-04-22,missing_observed_percent_bleaching
4036,2001-06-30,missing_observed_percent_bleaching
4037,2001-06-20,missing_observed_percent_bleaching
4037,2003-04-22,missing_observed_percent_bleaching
4038,2003-05-30,missing_observed_percent_bleaching
4039,2000-07-27,missing_observed_percent_bleaching
4040,2001-08-01,missing_observed_percent_bleaching
4040,2001-09-11,missing_observed_percent_bleaching
4041,2001-06-29,missing_observed_percent_bleaching
4042,2003-05-29,missing_observed_percent_bleaching
4043,2000-08-09,missing_observed_percent_bleaching
4044,2000-08-23,missing_observed_percent_bleaching
4046,2003-04-22,missing_observed_percent_bleaching
4047,2003-04-22,missing_observed_percent_bleaching
4048,2001-08-02,missing_observed_percent_bleaching
4049,2001-07-07,missing_observed_percent_bleaching
4050,2001-08-21,missing_observed_percent_bleaching
4051,2001-06-22,missing_observed_percent_bleaching
4053,2003-05-30,missing_observed_percent_bleaching
4054,2001-08-02,missing_observed_percent_bleaching
4055,2001-08-31,missing_observed_percent_bleaching
4056,2001-09-05,missing_observed_percent_bleaching
4057,2001-09-05,missing_observed_percent_bleaching
4058,2001-07-11,missing_observed_percent_bleaching
4059,1999-10-23,missing_observed_percent_bleaching
4060,2009-08-01,missing_observed_percent_bleaching
4061,2001-08-30,missing_observed_percent_bleaching
4062,2000-08-28,missing_observed_percent_bleaching
4063,2001-09-04,missing_observed_percent_bleaching
4064,2001-08-29,missing_observed_percent_bleaching
4065,2001-08-30,missing_observed_percent_bleaching
4067,2001-08-30,missing_observed_percent_bleaching
4069,2000-11-02,missing_observed_percent_bleaching
4070,2000-11-02,missing_observed_percent_bleaching
4071,2005-12-23,missing_observed_percent_bleaching
4072,2005-12-23,missing_observed_percent_bleaching
4073,2004-12-17,missing_observed_percent_bleaching
4074,2005-12-24,missing_observed_percent_bleaching
4075,2005-12-24,missing_observed_percent_bleaching
4076,2004-12-17,missing_observed_percent_bleaching
4077,2001-12-29,missing_observed_percent_bleaching
4078,2001-12-30,missing_observed_percent_bleaching
4079,2000-11-04,missing_observed_percent_bleaching
4080,2000-11-03,missing_observed_percent_bleaching
4081,2004-12-05,missing_observed_percent_bleaching
4085,2004-06-26,missing_observed_percent_bleaching
4086,2004-06-27,missing_observed_percent_bleaching
4087,2004-06-27,missing_observed_percent_bleaching
4088,2004-07-11,missing_observed_percent_bleaching
4089,2004-07-11,missing_observed_percent_bleaching
4090,1997-07-24,missing_observed_percent_bleaching
4091,2003-06-15,missing_observed_percent_bleaching
4092,2003-06-14,missing_observed_percent_bleaching
4093,2003-06-21,missing_observed_percent_bleaching
4094,2003-06-22,missing_observed_percent_bleaching
4095,1997-07-25,missing_observed_percent_bleaching
4096,1997-08-28,missing_observed_percent_bleaching
4097,1997-08-28,missing_observed_percent_bleaching
4098,1997-08-25,missing_observed_percent_bleaching
4099,2001-05-29,missing_observed_percent_bleaching
4100,2002-05-31,missing_observed_percent_bleaching
4102,2001-05-28,missing_observed_percent_bleaching
4103,2001-05-28,missing_observed_percent_bleaching
4104,2001-05-30,missing_observed_percent_bleaching
4105,2001-05-24,missing_observed_percent_bleaching
4106,2000-05-12,missing_observed_percent_bleaching
4107,2001-05-12,missing_observed_percent_bleaching
4108,2002-10-27,missing_observed_percent_bleaching
4109,2001-12-12,missing_observed_percent_bleaching
4110,2001-12-13,missing_observed_percent_bleaching
4111,2001-12-11,missing_observed_percent_bleaching
4112,2001-12-12,missing_observed_percent_bleaching
4113,2001-12-12,missing_observed_percent_bleaching
4114,2000-10-03,missing_observed_percent_bleaching
4115,2002-04-24,missing_observed_percent_bleaching
4116,2003-05-06,missing_observed_percent_bleaching
4117,2002-04-26,missing_observed_percent_bleaching
4118,2002-02-25,missing_observed_percent_bleaching
4118,2002-09-28,missing_observed_percent_bleaching
4119,2002-03-06,missing_observed_percent_bleaching
4119,2002-09-26,missing_observed_percent_bleaching
4120,2004-08-30,missing_observed_percent_bleaching
4122,1999-06-20,missing_observed_percent_bleaching
4123,1999-06-21,missing_observed_percent_bleaching
4124,1999-06-19,missing_observed_percent_bleaching
4125,1999-06-22,missing_observed_percent_bleaching
4126,2005-12-25,missing_observed_percent_bleaching
4127,2002-03-29,missing_observed_percent_bleaching
4128,2001-11-08,missing_observed_percent_bleaching
4128,2002-03-25,missing_observed_percent_bleaching
4129,2002-03-26,missing_observed_percent_bleaching
4129,2002-09-17,missing_observed_percent_bleaching
4130,2001-11-07,missing_observed_percent_bleaching
4130,2002-03-24,missing_observed_percent_bleaching
4130,2002-09-16,missing_observed_percent_bleaching
4131,2002-03-27,missing_observed_percent_bleaching
4131,2002-09-17,missing_observed_percent_bleaching
4132,2001-11-08,missing_observed_percent_bleaching
4133,2002-03-30,missing_observed_percent_bleaching
4133,2002-09-21,missing_observed_percent_bleaching
4134,2002-03-31,missing_observed_percent_bleaching
4134,2002-09-20,missing_observed_percent_bleaching
4135,2001-03-29,missing_observed_percent_bleaching
4137,2001-04-22,missing_observed_percent_bleaching
4137,2002-10-06,missing_observed_percent_bleaching
4137,2003-05-26,missing_observed_percent_bleaching
4137,2003-10-26,missing_observed_percent_bleaching
4137,2004-05-23,missing_observed_percent_bleaching
4137,2004-10-24,missing_observed_percent_bleaching
4137,2005-04-16,missing_observed_percent_bleaching
4138,1997-08-15,missing_observed_percent_bleaching
4139,2001-04-22,missing_observed_percent_bleaching
4139,2002-10-06,missing_observed_percent_bleaching
4139,2003-05-26,missing_observed_percent_bleaching
4139,2003-10-26,missing_observed_percent_bleaching
4139,2004-05-23,missing_observed_percent_bleaching
4139,2004-10-24,missing_observed_percent_bleaching
4139,2005-04-16,missing_observed_percent_bleaching
4140,1997-08-14,missing_observed_percent_bleaching
4141,2001-04-21,missing_observed_percent_bleaching
4141,2002-10-05,missing_observed_percent_bleaching
4141,2003-05-27,missing_observed_percent_bleaching
4141,2003-10-25,missing_observed_percent_bleaching
4141,2004-05-22,missing_observed_percent_bleaching
4141,2004-10-23,missing_observed_percent_bleaching
4141,2005-04-17,missing_observed_percent_bleaching
4142,1998-09-29,missing_observed_percent_bleaching
4143,1997-08-16,missing_observed_percent_bleaching
4144,2001-04-21,missing_observed_percent_bleaching
4144,2002-10-05,missing_observed_percent_bleaching
4144,2003-05-27,missing_observed_percent_bleaching
4144,2003-10-25,missing_observed_percent_bleaching
4144,2004-05-22,missing_observed_percent_bleaching
4144,2004-10-23,missing_observed_percent_bleaching
4144,2005-04-17,missing_observed_percent_bleaching
4145,1997-07-08,missing_observed_percent_bleaching
4146,2002-09-09,missing_observed_percent_bleaching
4147,2002-10-26,missing_observed_percent_bleaching
4148,2002-10-25,missing_observed_percent_bleaching
4149,2002-10-27,missing_observed_percent_bleaching
4150,2003-08-24,missing_observed_percent_bleaching
4151,2003-08-23,missing_observed_percent_bleaching
4152,2001-06-14,missing_observed_percent_bleaching
4154,2001-03-21,missing_observed_percent_bleaching
4155,1997-07-09,missing_observed_percent_bleaching
4160,2005-10-25,missing_observed_percent_bleaching
4162,2004-05-11,missing_observed_percent_bleaching
4163,2003-04-05,missing_observed_percent_bleaching
4164,2003-04-06,missing_observed_percent_bleaching
4164,2004-05-12,missing_observed_percent_bleaching
4165,2004-05-12,missing_observed_percent_bleaching
4166,1983-04-15,missing_observed_percent_bleaching
4172,2010-05-15,missing_observed_percent_bleaching
4187,2010-07-15,missing_observed_percent_bleaching
4188,2010-07-15,missing_observed_percent_bleaching
4373,2016-04-27,missing_observed_percent_bleaching
4374,1999-06-08,missing_observed_percent_bleaching
4375,2001-04-28,missing_observed_percent_bleaching
4375,2002-11-17,missing_observed_percent_bleaching
4376,2001-04-28,missing_observed_percent_bleaching
4376,2002-11-17,missing_observed_percent_bleaching
4377,2002-11-18,missing_observed_percent_bleaching
4378,2002-11-22,missing_observed_percent_bleaching
4379,2000-08-06,missing_observed_percent_bleaching
4380,2000-08-06,missing_observed_percent_bleaching
4382,2009-10-15,missing_observed_percent_bleaching
4399,1998-09-27,missing_observed_percent_bleaching
4400,1998-09-27,missing_observed_percent_bleaching
4401,1997-07-29,missing_observed_percent_bleaching
4402,1998-09-28,missing_observed_percent_bleaching
4403,2001-06-27,missing_observed_percent_bleaching
4408,2006-02-18,missing_observed_percent_bleaching
4414,2001-08-29,missing_observed_percent_bleaching
4419,2000-10-09,missing_observed_percent_bleaching
4420,2001-07-26,missing_observed_percent_bleaching
4421,1998-12-12,missing_observed_percent_bleaching
4422,2000-06-30,missing_observed_percent_bleaching
4422,2001-07-24,missing_observed_percent_bleaching
4434,2002-02-03,missing_observed_percent_bleaching
4435,2002-01-08,missing_observed_percent_bleaching
4437,2002-02-09,missing_observed_percent_bleaching
4439,2002-02-02,missing_observed_percent_bleaching
4440,2002-01-07,missing_observed_percent_bleaching
4441,2002-02-10,missing_observed_percent_bleaching
4446,2008-06-15,missing_observed_percent_bleaching
4447,1987-07-15,missing_observed_percent_bleaching
4490,2000-08-15,missing_observed_percent_bleaching
4491,2000-08-15,missing_observed_percent_bleaching
4492,2000-08-15,missing_observed_percent_bleaching
4493,2000-08-15,missing_observed_percent_bleaching
4494,2000-08-15,missing_observed_percent_bleaching
4495,2000-08-15,missing_observed_percent_bleaching
4496,2000-08-15,missing_observed_percent_bleaching
4497,2000-08-15,missing_observed_percent_bleaching
4498,2000-08-15,missing_observed_percent_bleaching
4499,2000-08-15,missing_observed_percent_bleaching
4500,2000-08-15,missing_observed_percent_bleaching
4501,2000-08-15,missing_observed_percent_bleaching
4502,2000-08-15,missing_observed_percent_bleaching
4503,2000-08-15,missing_observed_percent_bleaching
4504,2000-08-15,missing_observed_percent_bleaching
4505,2000-08-15,missing_observed_percent_bleaching
4506,2000-08-15,missing_observed_percent_bleaching
4507,2000-08-15,missing_observed_percent_bleaching
4508,2000-08-15,missing_observed_percent_bleaching
4509,2000-08-15,missing_observed_percent_bleaching
4510,2000-08-15,missing_observed_percent_bleaching
4511,2000-08-15,missing_observed_percent_bleaching
5256,1983-06-15,missing_observed_percent_bleaching
5258,2002-10-05,missing_observed_percent_bleaching
5259,1999-09-25,missing_observed_percent_bleaching
5259,2001-11-23,missing_observed_percent_bleaching
5259,2002-11-23,missing_observed_percent_bleaching
5260,2000-02-12,missing_observed_percent_bleaching
5261,1997-08-12,missing_observed_percent_bleaching
5261,1998-06-12,missing_observed_percent_bleaching
5261,1999-06-18,missing_observed_percent_bleaching
5261,2001-06-08,missing_observed_percent_bleaching
5261,2002-07-29,missing_observed_percent_bleaching
5263,2001-06-09,missing_observed_percent_bleaching
5263,2002-06-08,missing_observed_percent_bleaching
5264,2000-06-10,missing_observed_percent_bleaching
5265,1999-07-10,missing_observed_percent_bleaching
5266,2001-06-15,missing_observed_percent_bleaching
5267,2000-06-05,missing_observed_percent_bleaching
5268,1998-06-19,missing_observed_percent_bleaching
5268,1999-06-27,missing_observed_percent_bleaching
5269,2000-06-25,missing_observed_percent_bleaching
5270,1997-08-31,missing_observed_percent_bleaching
5270,1999-09-06,missing_observed_percent_bleaching
5270,2000-09-06,missing_observed_percent_bleaching
5271,2001-07-01,missing_observed_percent_bleaching
5272,2001-07-01,missing_observed_percent_bleaching
5273,2001-07-03,missing_observed_percent_bleaching
5274,2009-06-15,missing_observed_percent_bleaching
5275,2000-09-06,missing_observed_percent_bleaching
5278,2002-12-08,missing_observed_percent_bleaching
5281,1999-09-29,missing_observed_percent_bleaching
5281,2000-09-28,missing_observed_percent_bleaching
5281,2001-10-02,missing_observed_percent_bleaching
5281,2002-09-19,missing_observed_percent_bleaching
5282,1998-06-21,missing_observed_percent_bleaching
5283,1999-09-28,missing_observed_percent_bleaching
5283,2000-09-27,missing_observed_percent_bleaching
5284,2001-10-13,missing_observed_percent_bleaching
5285,2001-10-13,missing_observed_percent_bleaching
5286,2002-05-24,missing_observed_percent_bleaching
5286,2002-10-05,missing_observed_percent_bleaching
5287,2001-05-12,missing_observed_percent_bleaching
5288,2006-12-20,missing_observed_percent_bleaching
5289,1999-06-05,missing_observed_percent_bleaching
5290,2006-08-27,missing_observed_percent_bleaching
5291,1998-06-13,missing_observed_percent_bleaching
5291,2001-10-13,missing_observed_percent_bleaching
5292,2000-09-17,missing_observed_percent_bleaching
5292,2002-08-24,missing_observed_percent_bleaching
5293,2001-07-15,missing_observed_percent_bleaching
5294,2000-10-06,missing_observed_percent_bleaching
5294,2001-06-20,missing_observed_percent_bleaching
5294,2002-06-15,missing_observed_percent_bleaching
5295,2000-11-24,missing_observed_percent_bleaching
5296,2001-11-24,missing_observed_percent_bleaching
5297,2002-11-23,missing_observed_percent_bleaching
5298,2002-06-22,missing_observed_percent_bleaching
5299,2001-09-12,missing_observed_percent_bleaching
5299,2002-11-17,missing_observed_percent_bleaching
5300,2001-05-17,missing_observed_percent_bleaching
5301,2001-05-17,missing_observed_percent_bleaching
5302,2006-11-04,missing_observed_percent_bleaching
5303,2006-11-04,missing_observed_percent_bleaching
5304,2002-07-28,missing_observed_percent_bleaching
5305,2000-05-27,missing_observed_percent_bleaching
5305,2004-06-06,missing_observed_percent_bleaching
5305,2006-06-17,missing_observed_percent_bleaching
5306,2000-05-27,missing_observed_percent_bleaching
5306,2004-06-05,missing_observed_percent_bleaching
5306,2006-06-18,missing_observed_percent_bleaching
5307,1998-08-08,missing_observed_percent_bleaching
5307,2005-07-24,missing_observed_percent_bleaching
5308,1998-08-08,missing_observed_percent_bleaching
5309,2006-09-09,missing_observed_percent_bleaching
5310,2001-09-23,missing_observed_percent_bleaching
5310,2002-06-23,missing_observed_percent_bleaching
5310,2002-09-29,missing_observed_percent_bleaching
5311,2001-09-23,missing_observed_percent_bleaching
5311,2002-06-23,missing_observed_percent_bleaching
5311,2002-09-29,missing_observed_percent_bleaching
5414,2004-11-15,missing_observed_percent_bleaching
5445,2010-05-24,missing_observed_percent_bleaching
5446,2009-06-10,missing_observed_percent_bleaching
5457,2003-08-18,missing_observed_percent_bleaching
5465,2001-10-18,missing_observed_percent_bleaching
5470,2001-10-30,missing_observed_percent_bleaching
5471,2001-10-27,missing_observed_percent_bleaching
5479,2009-04-15,missing_observed_percent_bleaching
5480,2010-04-15,missing_observed_percent_bleaching
5517,2010-05-15,missing_observed_percent_bleaching
5545,2008-03-16,missing_observed_percent_bleaching
5576,1997-07-15,missing_observed_percent_bleaching
5578,1997-07-23,missing_observed_percent_bleaching
5579,1997-07-27,missing_observed_percent_bleaching
5580,1997-07-29,missing_observed_percent_bleaching
5583,1997-07-18,missing_observed_percent_bleaching
5584,2000-10-23,missing_observed_percent_bleaching
5596,1997-09-01,missing_observed_percent_bleaching
5598,1997-09-01,missing_observed_percent_bleaching
5611,1998-09-27,missing_observed_percent_bleaching
5612,1999-09-15,missing_observed_percent_bleaching
5614,1999-09-14,missing_observed_percent_bleaching
5615,1998-09-29,missing_observed_percent_bleaching
5623,1998-10-04,missing_observed_percent_bleaching
5623,1999-09-19,missing_observed_percent_bleaching
5624,1998-10-01,missing_observed_percent_bleaching
5624,1999-09-16,missing_observed_percent_bleaching
5626,1998-09-23,missing_observed_percent_bleaching
5627,1998-09-23,missing_observed_percent_bleaching
5628,1998-09-23,missing_observed_percent_bleaching
5629,1998-09-22,missing_observed_percent_bleaching
5630,1998-09-23,missing_observed_percent_bleaching
5631,1998-09-22,missing_observed_percent_bleaching
5632,1998-09-21,missing_observed_percent_bleaching
5634,1998-09-21,missing_observed_percent_bleaching
5635,1998-09-22,missing_observed_percent_bleaching
5636,1998-09-22,missing_observed_percent_bleaching
5639,1998-09-21,missing_observed_percent_bleaching
5641,1998-09-21,missing_observed_percent_bleaching
5648,1998-09-20,missing_observed_percent_bleaching
5651,1998-09-15,missing_observed_percent_bleaching
5652,1998-09-20,missing_observed_percent_bleaching
5653,1998-09-15,missing_observed_percent_bleaching
5655,1998-09-18,missing_observed_percent_bleaching
5657,1998-09-18,missing_observed_percent_bleaching
5658,1998-09-17,missing_observed_percent_bleaching
5661,1998-09-14,missing_observed_percent_bleaching
5662,1998-09-17,missing_observed_percent_bleaching
5665,1998-09-14,missing_observed_percent_bleaching
5680,2000-09-14,missing_observed_percent_bleaching
5681,1997-07-18,missing_observed_percent_bleaching
5681,1998-07-04,missing_observed_percent_bleaching
5682,2000-09-14,missing_observed_percent_bleaching
5683,2000-09-11,missing_observed_percent_bleaching
5687,1997-07-19,missing_observed_percent_bleaching
5687,1998-07-05,missing_observed_percent_bleaching
5691,2000-09-12,missing_observed_percent_bleaching
5693,1997-07-19,missing_observed_percent_bleaching
5693,1998-07-04,missing_observed_percent_bleaching
5696,2000-09-13,missing_observed_percent_bleaching
5697,2000-09-09,missing_observed_percent_bleaching
5698,1997-07-18,missing_observed_percent_bleaching
5699,2000-09-10,missing_observed_percent_bleaching
5700,1998-07-05,missing_observed_percent_bleaching
5716,2009-06-27,missing_observed_percent_bleaching
5719,2009-07-25,missing_observed_percent_bleaching
5723,2009-07-17,missing_observed_percent_bleaching
5726,2013-09-26,missing_observed_percent_bleaching
5745,2009-07-12,missing_observed_percent_bleaching
5749,2009-07-15,missing_observed_percent_bleaching
5750,2009-07-11,missing_observed_percent_bleaching
5751,2009-07-15,missing_observed_percent_bleaching
5752,2009-04-14,missing_observed_percent_bleaching
5753,2009-07-13,missing_observed_percent_bleaching
5754,2009-07-14,missing_observed_percent_bleaching
5755,2009-07-13,missing_observed_percent_bleaching
5756,2009-07-11,missing_observed_percent_bleaching
5757,2000-06-20,missing_observed_percent_bleaching
5758,2000-05-31,missing_observed_percent_bleaching
5759,2000-08-10,missing_observed_percent_bleaching
5760,2000-08-21,missing_observed_percent_bleaching
5761,2000-08-15,missing_observed_percent_bleaching
5762,2000-06-06,missing_observed_percent_bleaching
5763,2000-06-08,missing_observed_percent_bleaching
5764,1999-09-10,missing_observed_percent_bleaching
5765,1999-08-22,missing_observed_percent_bleaching
5765,2000-06-09,missing_observed_percent_bleaching
5766,2000-09-07,missing_observed_percent_bleaching
5767,1999-09-06,missing_observed_percent_bleaching
5768,2000-08-22,missing_observed_percent_bleaching
5769,2000-06-16,missing_observed_percent_bleaching
5770,2000-06-09,missing_observed_percent_bleaching
5771,2000-05-31,missing_observed_percent_bleaching
5771,2000-06-01,missing_observed_percent_bleaching
5772,2000-08-30,missing_observed_percent_bleaching
5773,2000-06-06,missing_observed_percent_bleaching
5774,2000-08-11,missing_observed_percent_bleaching
5775,2003-06-17,missing_observed_percent_bleaching
5776,2010-04-15,missing_observed_percent_bleaching
5776,2010-06-15,missing_observed_percent_bleaching
5776,2010-07-15,missing_observed_percent_bleaching
5777,2010-04-15,missing_observed_percent_bleaching
5777,2010-05-15,missing_observed_percent_bleaching
5777,2010-07-15,missing_observed_percent_bleaching
5787,2002-05-15,missing_observed_percent_bleaching
5788,2010-05-15,missing_observed_percent_bleaching
5788,2010-07-15,missing_observed_percent_bleaching
5794,2009-06-15,missing_observed_percent_bleaching
5795,2010-06-15,missing_observed_percent_bleaching
5809,2008-08-15,missing_observed_percent_bleaching
6047,2017-12-18,missing_observed_percent_bleaching
6051,2017-12-18,missing_observed_percent_bleaching
6137,1997-07-31,missing_observed_percent_bleaching
6137,1997-08-09,missing_observed_percent_bleaching
6138,1997-08-08,missing_observed_percent_bleaching
6139,1997-08-09,missing_observed_percent_bleaching
6140,1997-08-05,missing_observed_percent_bleaching
6141,1997-08-18,missing_observed_percent_bleaching
6142,1997-08-20,missing_observed_percent_bleaching
6145,1997-08-15,missing_observed_percent_bleaching
6149,2016-07-14,missing_observed_percent_bleaching
6151,1998-07-14,missing_observed_percent_bleaching
6152,1998-07-05,missing_observed_percent_bleaching
6153,1998-07-08,missing_observed_percent_bleaching
6154,1998-07-11,missing_observed_percent_bleaching
6155,1998-07-07,missing_observed_percent_bleaching
6156,1998-07-10,missing_observed_percent_bleaching
6157,1997-07-05,missing_observed_percent_bleaching
6158,1997-07-28,missing_observed_percent_bleaching
6159,1997-07-30,missing_observed_percent_bleaching
6160,1997-08-03,missing_observed_percent_bleaching
6161,1997-07-31,missing_observed_percent_bleaching
6163,1997-08-06,missing_observed_percent_bleaching
6166,1997-08-05,missing_observed_percent_bleaching
6167,1997-08-07,missing_observed_percent_bleaching
6168,1997-08-03,missing_observed_percent_bleaching
6169,1997-08-03,missing_observed_percent_bleaching
6172,2001-09-13,missing_observed_percent_bleaching
6174,2001-11-11,missing_observed_percent_bleaching
6177,2001-09-25,missing_observed_percent_bleaching
6178,2001-09-07,missing_observed_percent_bleaching
6179,2001-09-16,missing_observed_percent_bleaching
6180,1997-08-10,missing_observed_percent_bleaching
6181,1997-08-05,missing_observed_percent_bleaching
6182,1997-08-05,missing_observed_percent_bleaching
6183,1997-07-31,missing_observed_percent_bleaching
6183,1997-08-06,missing_observed_percent_bleaching
6184,1997-08-04,missing_observed_percent_bleaching
6185,1997-07-29,missing_observed_percent_bleaching
6186,1997-07-30,missing_observed_percent_bleaching
6187,2001-08-14,missing_observed_percent_bleaching
6188,1997-08-05,missing_observed_percent_bleaching
6189,1997-08-03,missing_observed_percent_bleaching
6190,1997-08-01,missing_observed_percent_bleaching
6191,1997-08-06,missing_observed_percent_bleaching
6223,1987-07-15,missing_observed_percent_bleaching
6224,1987-07-15,missing_observed_percent_bleaching
6287,2005-02-15,missing_observed_percent_bleaching
6288,2002-11-09,missing_observed_percent_bleaching
6289,2002-11-12,missing_observed_percent_bleaching
6290,2002-11-13,missing_observed_percent_bleaching
6292,2002-08-07,missing_observed_percent_bleaching
6295,1993-05-15,missing_observed_percent_bleaching
6301,2002-11-15,missing_observed_percent_bleaching
6302,2002-11-15,missing_observed_percent_bleaching
6306,2006-01-15,missing_observed_percent_bleaching
6307,2006-01-15,missing_observed_percent_bleaching
6308,2006-01-15,missing_observed_percent_bleaching
6309,2006-01-15,missing_observed_percent_bleaching
6310,2006-01-15,missing_observed_percent_bleaching
6310,2006-12-15,missing_observed_percent_bleaching
6311,2006-01-15,missing_observed_percent_bleaching
6312,2006-01-15,missing_observed_percent_bleaching
6314,2006-07-15,missing_observed_percent_bleaching
6315,2006-07-15,missing_observed_percent_bleaching
6316,2006-07-15,missing_observed_percent_bleaching
6317,2006-07-15,missing_observed_percent_bleaching
6322,2010-04-15,missing_observed_percent_bleaching
6323,2009-01-15,missing_observed_percent_bleaching
6324,2009-01-15,missing_observed_percent_bleaching
6325,1999-09-28,missing_observed_percent_bleaching
6325,2000-09-17,missing_observed_percent_bleaching
6326,1999-09-27,missing_observed_percent_bleaching
6326,2000-04-22,missing_observed_percent_bleaching
6329,1999-09-24,missing_observed_percent_bleaching
6330,1999-09-22,missing_observed_percent_bleaching
6331,1999-09-20,missing_observed_percent_bleaching
6332,2001-06-16,missing_observed_percent_bleaching
6333,2002-10-12,missing_observed_percent_bleaching
